#儿童砸钱充值手游#,,,,
username,comment,interact,date,likes
回天庭做男神,你喝水呛死了，你还告自来水公司吗？你吃饭噎死了，你还告种菜的农民吗？,null,2017-6-3,
福州方大侠,他这个黄忠没有皮肤啊,null,2017-6-3,
徒无功劳526,顶多把钱给你然后没卵用，我开发的管你什么事。你可以不玩哦,null,2017-6-3,
哎呦我差点就信了,扯起俩饵丝！,null,2017-6-3,
花影-朝夕,划重点，拒绝退陪，坚持告腾讯，是啥意思⊙_⊙😂我理解能力差,null,2017-6-3,
天空白着夜晚,限制行为能力人 可撤销合同,null,2017-6-3,
我就是爱吃的吃货,都是我爱玩的…,null,2017-6-3,
花木晚上,以前没那么多游戏玩 也很开心啊,null,2017-6-3,
MrGrazy,腾讯有家长手机平台可以限制玩，自己不管还怨别人，全世界都是你爹啊,null,2017-6-3,
万能的神啊求一个ssr吧,我觉得，我打游戏也就冲60元买个赵云，玩的还不错，至于其他真的都是开新区买新英雄，😓小学生真的需要家长严格管理，有时候管不了他们都是在家长没注意的时候冲上万！特别是现在的王者荣耀，阴阳师之类的,null,2017-6-3,
未眠的雨夜,我觉得腾讯应该考虑这方面的问题,null,2017-6-3,
东京炮炮糖,小孩子对金钱没有什么概念的，这样赚钱套路就有针对小孩儿,null,2017-6-3,
冷暖自知天堂575,我就想知道孩子是怎么知道支付密码的？自己管不好孩子，怪别人？,null,2017-6-3,
对唔住我系拆人,哇 你们这些圣母婊直男癌少给自己加戏了腾讯也舔 基本三观有吗？,null,2017-6-3,
李彦良-_-,gtmd，孩子没有自主能力，思想还不成熟。游戏不完善，趁早倒闭了去。,null,2017-6-3,
黄冈无痕接发孙俊秀,8岁到18岁是限制民事行为能力人好么？这个孩子是11岁，也就是说他是限制民事行为能力人，超出他行为能力的行为必须得到监护人的同意或者追认，他的监护人可以撤销超出他行为能力的行为，所以他母亲可以起诉要求撤销他的行为把钱要回来。他的父母说了不让腾讯停游戏，只是完善一下， 顶上去！！,共2条回复,2017-6-3,1
极昼雨,那么问题来了干嘛给他手机,null,2017-6-3,
小猪佩奇省,虽然腾讯挺无耻的 . 但这次家长更无耻 . 这就过分了 .,null,2017-6-3,
叫我仙女梦梦,游戏很好玩 不过幸好我穷,null,2017-6-3,1
旧仟柒,这事我就不得不站腾讯了 你说好好一车停那 你上去就是一刀 划拉坏了 你还怪刀太锋利了？,null,2017-6-3,
北岛映像,多少个孩子，因为游戏，走上了歧途，我表弟，六岁的孩子，偷偷充钱买皮肤，他知道自己哪里错了吗？他们只是说，未成年人不是说不让玩游戏，不断你财路。是让未成年人，不能进行游戏充值。,null,2017-6-3,
ZitaZT,理解父母的心情,null,2017-6-3,
Lindachica,4399退还了而腾讯理都不理 好心酸。。。。。,null,2017-6-3,
64616769mg,这段BGM燃起了我的电竞梦，想想初中那会儿偷偷摸摸拿家里钱，不过额度都很小，结果还是被发现了，把我打了一顿，现在腿一到阴天就风湿病，左耳失聪，如果再给我一次机会，我会多拿点，反正都是挨打。,null,2017-6-3,
Archer_寒锋,都这样了，还在说别伤害孩子？出了事不从自己身上找问题？现在的情况个人感觉是家长和游戏公司都有责任，多了一些便利注定要放弃一些审核。你如果在回到10面前，充钱要插u盾，转账要去银行，那这是可能就没有，但是谁乐意？,null,2017-6-3,1
卖草鞋的佩琪,@994x-,共1条回复,2017-6-3,
李同轩,腾讯把钱退给他们吧，皮肤回收，马爸爸有不差这点钱,null,2017-6-3,
ooo六月,王者荣耀里面需要花钱买的英雄啊皮肤什么的太多了，可不可以以后改成用金币买啊不用点券,null,2017-6-3,
歡兒_Sunny,实名制是主要的,null,2017-6-3,
炻伴三生,我只知道我小时候别说手机了，有个mp3就感觉牛逼的不行不行的了,null,2017-6-3,
LD-强,现在网游都是实名注册、为什么手游不可以？我觉得可以身份证注册账号限制熊孩子、,null,2017-6-3,
好好吃饭天天爱你,我也玩游戏啊，只能说给游戏充钱的时候游戏就没有意义了。,null,2017-6-3,
裂痕花园,给孩子的手机就该是那种老人机！,null,2017-6-3,
Hughes____,腾讯就是故意迎合小学生的，把靠操作能秀起来的英雄改的改，削的削，因为小学生玩不来这些英雄，玩其他英雄的时候又被这些英雄秀死了，他们就不爱玩了，让你们秀的难度一再加大，他小学生就开心了,null,2017-6-3,
吃菜菜包肉肉,子不教 父之过,null,2017-6-3,
李小别,不能只告腾讯啊，还有手机公司，没有手机就玩不了手游，还有网络运营商，移动联通电信，都告上，没有流量和网络就玩不了游戏了，还是这家人太善良了，只告了腾讯一家，按照这样的逻辑教育下一代就对了，孩子还小，他还只是个孩子。只是个孩子，是个孩子，个孩子，孩子，子,null,2017-6-3,
jyokun,典型的人笨怪刀钝～,null,2017-6-3,
一生两人三餐四季ccc,自己把手机支付密码改了不就行了,null,2017-6-3,
黄冈无痕接发孙俊秀,告的好,null,2017-6-3,
铁树枝干,哈哈哈 它还是个孩子啊,null,2017-6-3,1
搞事的大文子,不从自己找原因，不去拥抱外面的世界，总是责怪外来事物的存在。,null,2017-6-3,
陈浩Hey,垃圾游戏毁青春。,null,2017-6-3,1
设计是一种自信,小孩打游戏本身不太好，但父母监管确实要引起重视，腾讯开发游戏并没有什么错，可以采取其它方式教育小孩，打游戏的利与弊！,null,2017-6-3,
麋路少年,@元气少女律队酱,null,2017-6-3,
此乃罒四娘,自己孩子偷拿父亲手机玩已经说明教育有问题了！有时候根本就是家长偷懒不想管孩子，自己把手机给孩子玩！手机不会设密码么？现在自己偷懒成功，让游戏陪了孩子那么多天，还要拿回钱？白玩啊？？？你作为家长的白偷懒啊？？？,null,2017-6-3,
福疙瘩82567,这年头就是要钱不要脸,null,2017-6-3,
家有小华妹,@小华妹妹_ 王者荣耀,共1条回复,2017-6-3,
骑牛看遍风景,腾讯应该管制未成年人玩游戏，家长也不该把密码告诉孩子，你把密码告诉孩子不就是想让孩子随意花吗,null,2017-6-3,
木易Ace琦,家里还是有钱啊，我高中毕业才有了我的第一部智能手机，，在前面要高考，最多老人机，，初中学校压根就不让拿手机，现在的家长给上小学的孩子就买了，哎。。。怪不得现在近视的孩子越来越多,null,2017-6-3,1
入戲之人難以自愈,活几把该,null,2017-6-3,
闹闹闹闹球肾,你家孩子作的，让别人给你买单？凭什么？,null,2017-6-3,
潇湘妃子airui,这个有密码的还好，有些一点就扣话费的那种更恶心,null,2017-6-3,
你的眉哥哥,其实我也觉得，腾讯根本连退赔都不用的，退赔腾讯真的是很大让步了，可以说是施舍你了，你能拿出什么证据是孩子冲的？？你说是就是嘛？,null,2017-6-3,
今天不吃YAO,父母教不好赖游戏，我现在工作了，小时候也沉迷网游，我咋就从来不偷钱呢，这种父母就是不愿意承担责任，胡乱甩锅,null,2017-6-3,
彭汉江98558,现在的小学生都要上天了,null,2017-6-3,1
爱哭的露丝,告腾讯有毛用，管好你家孩子吧,null,2017-6-3,
Dom元素,不懂为什么要充钱,null,2017-6-3,
你的眉哥哥,坚持起诉腾讯？腾讯有什么错？我天，起诉吧，反正自己作...,null,2017-6-3,
大哥能唱流行歌曲不,以后玩游戏进行脸部识别，和注册得身份证进行核对，这不就好了。又没啥技术难度,null,2017-6-3,
黑加仑love,就要求完善一下有必要都说家庭教育不行吗，小孩子哪有多大的自制能力,null,2017-6-3,
A--阿越,没了这些孩子 腾讯怕是要,null,2017-6-3,
呼达标_Angus,孩子看了喜羊羊与灰太狼，然后模仿狼把同伴给烤了，这怪电视咯？ 如果真的这样 这个世界不适合他生存,null,2017-6-3,1
一个在努力的人丶,说白了，还是没钱，那有钱的充个几十万家里也没人说，也不在少数。,null,2017-6-3,
小小鸟的小小小鸟的鸟,学渣是不是还要告学校？,null,2017-6-3,
土拨鼠的特效,腾讯游戏的实名制就是个笑话，为什么不学学支付宝的实名制？？？？,null,2017-6-3,
一泓文化,国家是要管管混乱的互联网市场,null,2017-6-3,
一个小时都想不出编什么昵称好,没看过统计吗？王者荣耀一天仅皮肤收入最高峰1.5个亿，在座的谁贡献过的站出来！我第一个！,null,2017-6-3,
美好的瞬间在哪里,话糙理不糙:这就跟拉不出屎怪茅坑一样。,null,2017-6-3,
CR7的杯子,支持，太多的游戏误人子女,null,2017-6-3,
TTYY--_,我建议告中国移动联通电信，不是他们提供电话服务，怎么会有电信诈骗！我还要建议关闭互联网，不然怎么那么多网络骗局！卖刀的就不说了，动物保护人士还应该告美的格力西门子等等一帮电器厂商，不是他们，大象怎么可能被装到冰箱里面！,null,2017-6-3,1
东北的东少,我充了六元，你们懂的,null,2017-6-3,
國楊楊楊楊,家长没有抓住问题的主要矛盾反而抓住次要矛盾不放手。这样问题不仅没有解决，反而会加重。以后还会上演的。,null,2017-6-3,1
迷呼呼的小羽毛,@迷呼呼的小羽毛：➕Setlla1130 她👇免费占卜，占卜🔮爱情，学业，财运，真的很准。,null,2017-6-3,
PledgeXw0207,要是玩阴阳师偷钱充了一万 一个ssr也没有我 估计这孩子自己就先把自己了断了吧 还是腾讯好 有钱你就能牛逼,null,2017-6-3,
亲钦啊,羡慕这些小学都能用上手机的,null,2017-6-3,
槿钰酱,不是目前，咋是日前,null,2017-6-3,
梅梅梅梅颖会是个大大大学霸,无法理解,null,2017-6-3,
贾龙i,不要让孩子玩手机，自己平时也不要玩,null,2017-6-3,
礼之坊追忆似水年华,上万的钱手机不用确认密码的么？难道一起告诉了？,null,2017-6-3,
香雪星梦缘,现在的孩子真的是无法无天的，胆子越来越大了。我卖手机的，一个月遇到两次家里偷钱买手机的。买的还是最好的那种。我自己一个大人都舍不得买。孩子却无所谓就要最好的。 现在的信息时代太发达，真的防不胜防的。,null,2017-6-3,
给我整一个,有些孩子钱放在身边都不会偷着拿，有些孩子，你藏的再严也会被翻出来,null,2017-6-3,1
东莞cfa加菲猫舍,作为躺到钻石的我，从前认为皮肤装备越好看的就是叼的，现在。。。看到皮肤好的都要走远点别被坑死了,null,2017-6-3,1
多-yu,虚拟货币确实不应该流通,null,2017-6-3,
风雪飘零6,上次看UC一个老哥用户名就是骂马化腾的，说实话腾讯游戏基本都靠赚小学生的压岁钱维持，全国多少人骂马化腾说祝他儿子天天打游戏，这是个不可忽视的严重问题！！！,null,2017-6-3,
M_ztd,你自己管不住自己孩子 怪人家游戏？,null,2017-6-3,
不锈钢脸盆,辣鸡游戏 毁我人生,null,2017-6-3,
天地求知,可以要求腾讯把进行成年人认证，没有认证的限制游戏时间，充值金额等措施吧,null,2017-6-3,
萌女辣妈就是我,看了这么多评论都说是父母的问题。为什么游戏处处涉及金钱💰的问题，甚至在网络或者流量开着情况居然会自动跳出界面扣钱。小孩子玩到一半一看，难道不会去点击么。而且每次的金额都是六块以上甚至十块，三十。到底存在什么问题，这个社会就是能扣到钱就完全不顾感受。,null,2017-6-3,
Jay_yyyyy,我看过一个图片，地铁里，两位母亲，一位在玩手机孩子看着，一位在看书，孩子也在看书，这是什么？自己体会 两者都有过错，腾讯应该去完善游戏， 但家庭教育占大过,null,2017-6-3,
回眸一笑的小新,这么好的孩子 不去吸毒可惜了,null,2017-6-3,
哆啦N孟,有意思，孩子教育不好还告腾讯！,null,2017-6-3,
疯人院的英雄,你把手机给你儿子干什么？,null,2017-6-3,
璿之玑玑,我记得我小时候玩游戏都不会乱花一分钱，因为知道父母的辛苦，但是我弟现在玩游戏也是往里面充钱，于是我们都不让他玩游戏。觉得还是家长没有教育好吧,null,2017-6-3,
季佩献2,谁给这些孩子胆子去五千一万的偷了充值的，家长应该先把价值观灌输好,null,2017-6-3,
阔爱萌啊,别闹了实名制没有用，百度一大堆身份证号,null,2017-6-3,
吃你家大米啦啦啦啦,我只记得小时候偷了抽屉里的6块钱买东西吃 被我爸扇了好几个耳光,null,2017-6-3,
菠萝你个葡萄,我弟弟玩游戏我爸充话费都跟着充不赢 打也打了 骂也骂了 还是会趁我爸不在悄悄玩游戏 充钱 结果成绩也下降了,null,2017-6-3,
格格你个巫,说实话作为一个过来人我觉得腾讯就是靠游戏坑广大学生的钱发家致富,null,2017-6-3,1
鹿籽籽露,王者荣耀是仿什么来的？为什么大家不去玩原版的呢？,null,2017-6-3,
刘坤坤Cc,腾讯:“我是靠本事挣的钱，为啥要退”😒,null,2017-6-3,
枫叶的思念777,应该实名制,null,2017-6-3,
糯米年糕君,最恶心这种脑残家长。,null,2017-6-3,
閃閃大頭菜,身份证实名制呗，一个身份证开一个账号,null,2017-6-3,
lanboler,垃圾腾讯，毁我青春。,null,2017-6-3,
宇智波鼬青年,妈的 游戏必须实名制,null,2017-6-3,
依依6062317623,熊孩子，一点大就成游戏迷，难道不是家长的责任？,null,2017-6-3,
DAN_TVfXQ,@蒲公英也可以萌萌哒 都说退了 还不要 难道不是想要捞一笔？ 难道不应该去打一顿你家熊孩子？,null,2017-6-3,
